Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7
0.006950659,0.3567323,0.0069647375,0.6015032,0.0069630696,0.0069635846,0.006960163,0.006962291
0.013921214,0.22242258,0.013907546,0.013895885,0.013924339,0.01391291,0.6941002,0.013915293
0.020850059,0.020853626,0.020838652,0.020867556,0.50809216,0.020854166,0.020857124,0.36678666
0.23176473,0.011385736,0.011370276,0.3112337,0.011384283,0.011383379,0.40009832,0.01137951
0.06255273,0.062552705,0.062552765,0.0625527,0.0625527,0.06255275,0.5621309,0.062552705
0.38938975,0.005007868,0.0050070477,0.06731485,0.0050039873,0.0050033857,0.005001431,0.5182717
0.0073588276,0.17336188,0.0073557594,0.6718292,0.00736207,0.007354021,0.11802126,0.0073569664
0.012504127,0.012517368,0.012512209,0.012506993,0.0125045525,0.14727886,0.01250988,0.777666
0.06250489,0.06250488,0.06250489,0.06250488,0.06250488,0.06250489,0.56246585,0.06250488
0.0052208616,0.33394337,0.005222783,0.08093107,0.156323,0.005229219,0.005219627,0.40791008
0.33684784,0.013894876,0.01389095,0.013898384,0.44944903,0.01389066,0.14423586,0.013892406
0.31599054,0.011373551,0.0113833705,0.011380461,0.01137343,0.42660263,0.011375482,0.20052056
0.4792166,0.012517164,0.012505749,0.012517375,0.25241482,0.012531807,0.01250887,0.2057876
0.003914014,0.128975,0.003915271,0.17948836,0.6719654,0.003915099,0.0039116642,0.003915167
0.041684702,0.041728847,0.04175297,0.041668545,0.041679326,0.37477496,0.3749356,0.041775048
0.3838335,0.011384043,0.011376904,0.011364916,0.0113647645,0.26890993,0.2903839,0.011382024
0.006270694,0.74424887,0.006260119,0.2181756,0.006268733,0.0062590204,0.0062528118,0.0062641213
0.23132263,0.4704713,0.005009581,0.0050072037,0.14942116,0.005013539,0.005006519,0.12874809
0.006946244,0.006953554,0.006951099,0.52634203,0.006958691,0.18099697,0.0069498783,0.2579015
0.1684306,0.017913587,0.01792758,0.01791456,0.017914776,0.7240804,0.017901665,0.017916849
0.3936076,0.0020216408,0.0020176512,0.59427947,0.0020210163,0.0020173334,0.0020176396,0.0020176782
0.008939093,0.008950716,0.008942875,0.008939144,0.008978368,0.102752715,0.008934874,0.84356225
0.025023954,0.025028814,0.025009567,0.025015607,0.025040537,0.33908832,0.2785663,0.25722688
0.005009592,0.00501112,0.005010969,0.2915617,0.497035,0.18635482,0.005006686,0.0050101145
0.007823328,0.007818586,0.00782989,0.2428026,0.58857524,0.1294963,0.007822718,0.007831293
0.06272265,0.06272258,0.06272283,0.06272253,0.062722534,0.06272277,0.06272301,0.5609411
0.23227565,0.020856457,0.020886224,0.020848796,0.020852452,0.64255625,0.020847715,0.020876464
0.031254776,0.031252034,0.03125069,0.03125069,0.031252425,0.78121454,0.03125069,0.031274166
0.7810689,0.031276844,0.031263147,0.03125523,0.03125523,0.031255234,0.031366784,0.031258654
0.10657183,0.0040398794,0.004037396,0.004036768,0.5476581,0.25163865,0.0040343353,0.077983014
0.017879972,0.017912881,0.01785935,0.01786652,0.0178687,0.017880889,0.5669764,0.32575527
0.017879974,0.017884476,0.62898076,0.01787027,0.017866854,0.017919624,0.26361248,0.017985547
0.004635938,0.004635818,0.0046351436,0.0046374113,0.50274235,0.004636977,0.004640738,0.46943557
0.017875092,0.017878495,0.5191792,0.017866246,0.37354478,0.017890928,0.017859636,0.017905615
0.011379982,0.41523767,0.011371704,0.011376961,0.011373084,0.37696683,0.011370554,0.15092322
0.0041728667,0.2916668,0.0041688913,0.52934605,0.15812697,0.004173612,0.004171281,0.0041735163
0.01250525,0.012510523,0.012514337,0.01250202,0.012503085,0.012522999,0.012501237,0.9124406
0.013903083,0.2316076,0.01389683,0.01390594,0.013922661,0.68489456,0.013913897,0.01395543
0.106628865,0.65735257,0.003480794,0.15331036,0.0034808067,0.003474808,0.00348029,0.06879153
0.01789171,0.017858539,0.87489957,0.017857898,0.01786387,0.017858552,0.017885806,0.017884089
0.020848887,0.020847837,0.02085071,0.020836623,0.020838166,0.6670356,0.20787923,0.020862995
0.013900885,0.013928165,0.013907227,0.013907452,0.23065689,0.43155876,0.26821586,0.013924772
0.4579654,0.0024563954,0.002455728,0.39263904,0.030462774,0.0024550387,0.0024541637,0.10911145
0.0062599066,0.0062596607,0.4040032,0.0062619424,0.22087139,0.0062606935,0.006253272,0.34382993
0.088777885,0.0059816865,0.0059545347,0.8753899,0.00596597,0.005998483,0.005973811,0.0059577455
0.6443886,0.0062672696,0.006263468,0.24451654,0.006260601,0.006260934,0.079776436,0.0062662093
0.006957731,0.31367636,0.6445793,0.006964676,0.006960869,0.0069493116,0.006947659,0.0069640675
0.52931726,0.03127514,0.031301916,0.031303648,0.28291038,0.03128862,0.031278677,0.031324327
0.005962351,0.0059681907,0.0059595015,0.43686628,0.005961958,0.005955985,0.0059568943,0.5273688
0.015636297,0.50429374,0.22629505,0.015653811,0.015654085,0.19118659,0.015635923,0.015644517
0.031337798,0.031277955,0.7809399,0.031278014,0.03125236,0.031344555,0.031299524,0.031269927
0.013917539,0.3090554,0.013931868,0.13586405,0.013913679,0.23841678,0.2609776,0.013923114
0.02501253,0.025016805,0.025015514,0.025022374,0.4161852,0.02502747,0.025012478,0.43370762
0.02084777,0.020843377,0.502179,0.3727065,0.020860292,0.020856652,0.020836135,0.020870201
0.010458359,0.31598634,0.39040244,0.010435474,0.010435988,0.0104288515,0.010430561,0.24142201
0.02502251,0.025020171,0.26801187,0.025043538,0.025008343,0.025043214,0.025004929,0.58184546
0.041687984,0.041678257,0.041678265,0.04167825,0.04167825,0.04167826,0.041678276,0.7082424
0.06258795,0.06258792,0.06258801,0.062587894,0.062587894,0.56188434,0.06258809,0.06258791
0.48221645,0.015709825,0.015690163,0.42366004,0.015654437,0.01570673,0.015667437,0.015694935
0.44422278,0.025061293,0.025055489,0.025035458,0.02504757,0.025057716,0.02503425,0.40548545
0.008951148,0.008947104,0.008935818,0.008941882,0.008963234,0.008933966,0.008941412,0.9373854
0.009642126,0.09963849,0.5592954,0.009630637,0.009622076,0.009625092,0.00962969,0.29291642
0.43818963,0.015649827,0.015643584,0.015644893,0.015655903,0.467916,0.015643721,0.015656408
0.0073706363,0.16786933,0.007357299,0.137811,0.007362435,0.00735946,0.48629934,0.17857045
0.013896493,0.35845718,0.01391506,0.0138984835,0.0139035685,0.55809253,0.013895332,0.0139413
0.031268064,0.031266667,0.03125752,0.031257514,0.031257518,0.031336643,0.03125753,0.78109854
0.003133642,0.0031356819,0.05887397,0.56889814,0.19127406,0.0031296213,0.16842672,0.0031281693
0.013894543,0.72993904,0.013898255,0.013911011,0.013898193,0.18665141,0.0139036635,0.013903885
0.15653935,0.0031311507,0.003131298,0.24953292,0.5782731,0.003127066,0.003135069,0.0031300425
0.0062705167,0.0062542465,0.0062519046,0.41730395,0.5451568,0.0062530832,0.006255472,0.0062540877
0.04168242,0.041682415,0.37514523,0.04170365,0.041682415,0.04168243,0.37473905,0.041682415
0.013903083,0.013902832,0.43762887,0.013898199,0.013899467,0.4789599,0.01389217,0.013915521
0.03126606,0.031272214,0.78102523,0.031261843,0.031261846,0.0313105,0.031288963,0.031313345
0.23948978,0.025049213,0.025022935,0.025002459,0.025003284,0.61042434,0.025002465,0.025005534
0.1857412,0.7308156,0.013891465,0.013904104,0.013926463,0.013909471,0.013910166,0.013901479
0.44524392,0.0052147945,0.005215081,0.2874017,0.2412777,0.005214048,0.0052166353,0.0052161454
0.0078327255,0.00782648,0.00782556,0.007821205,0.28700262,0.4867114,0.007818901,0.18716107
0.008939562,0.008939935,0.24905248,0.008941235,0.44958085,0.25665855,0.008941563,0.008945801
0.6132142,0.0054446054,0.0054394435,0.0054424857,0.0054388675,0.005438728,0.0054460154,0.35413572
0.106003135,0.008351323,0.008343767,0.0083553875,0.40146056,0.008347163,0.008348527,0.45079014
0.008938931,0.79832244,0.008942798,0.008940371,0.008947978,0.14802882,0.008930892,0.008947724
0.0056871064,0.0056910007,0.0056909756,0.005686507,0.6649974,0.0056841443,0.0056867413,0.30087617
0.31886625,0.012522874,0.012501203,0.012516768,0.012506021,0.012514878,0.22793813,0.3906339
0.025045136,0.02501926,0.025010634,0.025081472,0.02501943,0.8248112,0.025001386,0.025011439
0.0050081597,0.0050035142,0.005002417,0.3889496,0.37696815,0.0050015976,0.2090637,0.0050028567
0.41497448,0.45716634,0.0035735623,0.003577389,0.10998182,0.0035755264,0.0035737844,0.0035770768
0.031254105,0.031290412,0.031257704,0.5311256,0.031269837,0.28129417,0.031254113,0.031254105
0.10410108,0.009629696,0.35310566,0.009629219,0.009627002,0.32782215,0.009624222,0.17646097
0.005212037,0.005218759,0.0052154665,0.85093343,0.11776936,0.005210242,0.0052152933,0.0052254726
0.29853556,0.4519369,0.005965791,0.21970116,0.005959892,0.0059630824,0.005974492,0.005963134
0.009619215,0.009638659,0.0096220225,0.009618332,0.009619372,0.4118179,0.5304385,0.009625992
0.013920892,0.013901768,0.14052917,0.013922197,0.77603394,0.013890334,0.013903378,0.013898322
0.015645929,0.015642846,0.015640447,0.015641782,0.015631134,0.01565339,0.01565764,0.89048684
0.00212261,0.0021212334,0.0021200597,0.50661206,0.311015,0.0021192003,0.17176954,0.0021202746
0.011375578,0.011384566,0.011369473,0.71733946,0.011373068,0.21439146,0.0113852965,0.011381098
0.03131802,0.031268347,0.7810932,0.031290043,0.03127389,0.03125217,0.03125217,0.031252168
0.041669026,0.04167644,0.041674644,0.041669026,0.041669026,0.7083038,0.04166903,0.041669026
0.017887238,0.01787325,0.017868316,0.017864235,0.017863568,0.44909072,0.44367692,0.017875765
0.0056906156,0.005684393,0.005683766,0.0056883744,0.9601976,0.0056827855,0.005685967,0.005686433
0.007816122,0.09863174,0.007819854,0.007825738,0.7528115,0.007820558,0.10945692,0.007817547
0.004036461,0.3292456,0.004037192,0.004039223,0.0040445784,0.004036192,0.090761885,0.5597989
0.6042895,0.008338483,0.008339603,0.3456717,0.008346961,0.0083386535,0.008334598,0.008340503
0.03125942,0.78105575,0.0312659,0.031259693,0.03127253,0.031256057,0.031256065,0.031374563
0.015640961,0.015634501,0.01562974,0.89052635,0.015646344,0.015628772,0.01566007,0.015633244
0.0065963753,0.006585215,0.0065813893,0.9538793,0.0065888497,0.0065880623,0.006594977,0.006585808
0.0083383275,0.1641093,0.00834559,0.4386097,0.008343309,0.19182564,0.17208262,0.00834554
0.005441391,0.0054468024,0.6076761,0.1644598,0.0054437043,0.005442148,0.0054356074,0.20065445
0.025005247,0.025007538,0.025011506,0.025000375,0.025000526,0.824963,0.025000377,0.025011491
0.025004692,0.025020666,0.824889,0.025001058,0.025001058,0.025039872,0.025001062,0.025042534
0.013919727,0.013911505,0.9026262,0.013911659,0.013912079,0.013897991,0.013915354,0.013905454
0.0065826736,0.006592587,0.0065843654,0.35549265,0.006586208,0.0065818597,0.33067864,0.280901
0.025065158,0.025003413,0.025015697,0.025042167,0.8248133,0.025047256,0.025006339,0.025006631
0.8249294,0.025005234,0.025000889,0.025001202,0.025000889,0.025000889,0.025038272,0.025023269
0.025013797,0.02502524,0.025043288,0.02501114,0.025005495,0.42494687,0.025002103,0.42495203
0.062521204,0.0625212,0.06252122,0.06252119,0.0625212,0.06252122,0.06252124,0.5623515
0.020837432,0.020850606,0.020838276,0.020877821,0.38532946,0.48959026,0.020839745,0.020836418
0.017870229,0.58956003,0.017891578,0.017866159,0.017862959,0.30320156,0.017859355,0.017888114
0.01567054,0.015654033,0.015652671,0.015656238,0.89039016,0.01565024,0.015673546,0.015652562
0.025022859,0.28457367,0.025022062,0.02500938,0.02501178,0.5653181,0.025015857,0.025026308
0.008939572,0.008937682,0.008936288,0.44056806,0.008943148,0.5058039,0.008934293,0.008937013
0.007825818,0.007825114,0.007820706,0.65445286,0.007818444,0.29861695,0.007817635,0.007822471
0.007814843,0.007831132,0.32369137,0.007819037,0.00781766,0.007824784,0.007816166,0.629385
0.12808213,0.3750511,0.007819924,0.00782768,0.45776457,0.007814603,0.007819,0.00782099
0.003912008,0.003909791,0.0039072544,0.97263235,0.0039124577,0.003907677,0.0039097797,0.0039086756
0.1875153,0.020865757,0.0208621,0.02084637,0.52073175,0.18749061,0.020837186,0.020850973
0.009619659,0.00962192,0.93264216,0.009625341,0.009619137,0.009633361,0.009615781,0.009622629
0.012504673,0.0125142485,0.012513121,0.012511468,0.012521533,0.012506369,0.012501105,0.91242754
0.005221105,0.005217611,0.005215107,0.005212808,0.63379306,0.0052157794,0.0052180635,0.3349065
0.01389762,0.90265656,0.013913253,0.013898781,0.013904622,0.013920605,0.013893706,0.013914901
0.19888468,0.01787359,0.46540022,0.24635969,0.017875098,0.0178725,0.017861603,0.017872576
0.041668773,0.041668773,0.041668776,0.041691042,0.0416735,0.041705523,0.7082549,0.041668773
0.017870648,0.8748945,0.017873818,0.017859066,0.017859135,0.017888218,0.017858813,0.017895842
0.031302787,0.5312434,0.031276014,0.2810593,0.03128563,0.03132439,0.03125419,0.031254318
0.86726993,0.10269145,0.0050079664,0.0050054556,0.005005931,0.005005512,0.0050066444,0.005007064
0.00961959,0.51791936,0.009638973,0.42431474,0.009634442,0.009624037,0.009616091,0.009632789
0.0013191288,0.5939422,0.0013169379,0.0013180942,0.3981518,0.0013166971,0.0013178705,0.0013172956
0.041674286,0.7078983,0.041674297,0.041674286,0.041674286,0.041897953,0.041802395,0.041704193
0.020848425,0.020852335,0.02083876,0.020847596,0.4120577,0.46287718,0.020834737,0.020843262
0.006587342,0.0065846485,0.006580058,0.7208211,0.0065861465,0.0065805195,0.23967949,0.0065807123
0.0032065755,0.9775399,0.0032068482,0.0032114491,0.003208379,0.0032089464,0.0032083855,0.0032094782
0.041672587,0.041672587,0.3749822,0.041672587,0.041672587,0.37498227,0.041672595,0.041672587
0.008336928,0.3932882,0.008342475,0.0083422735,0.008341218,0.008345646,0.008344373,0.55665886
0.21110992,0.0065902025,0.006582991,0.7493699,0.006586535,0.0065852553,0.006581543,0.006593664
0.005227731,0.0052222903,0.005216295,0.1717549,0.005219924,0.21225692,0.0052202353,0.5898817
0.020846821,0.020837998,0.02084342,0.8540374,0.020897513,0.020835,0.020850884,0.020850934
0.020852337,0.020851696,0.22552785,0.020840986,0.020837707,0.3471256,0.32310408,0.020859743
0.02500885,0.025010722,0.025021795,0.23415124,0.025019784,0.6157488,0.025008686,0.025030147
0.025016816,0.025003755,0.23063762,0.025011444,0.025010962,0.025003323,0.61929953,0.025016503
0.5325153,0.013903339,0.0139227435,0.013898784,0.013903956,0.013892117,0.19235775,0.20560609
0.015627109,0.015630713,0.015637206,0.015625555,0.015626486,0.8905989,0.015625317,0.015628736
0.010428884,0.010420885,0.92699486,0.010421103,0.010422469,0.010468155,0.010422291,0.0104213245
0.007821189,0.23917715,0.007815642,0.007828739,0.4788608,0.0078168325,0.007827828,0.24285182
0.15680924,0.006958687,0.19322513,0.006954656,0.32465228,0.0069562993,0.13253838,0.1719053
0.0041712797,0.9707976,0.0041703875,0.0041720434,0.0041723615,0.0041716434,0.004169035,0.0041756486
0.031288553,0.03127941,0.03125268,0.031280324,0.031252675,0.031257857,0.53129274,0.28109577
0.2812746,0.03126984,0.031256557,0.031287912,0.2811417,0.031253688,0.2812559,0.0312598
0.017861731,0.017875541,0.017875051,0.017857872,0.017859986,0.017890071,0.017864872,0.8749149
0.007368499,0.0073614195,0.007358373,0.5214175,0.43441305,0.0073639667,0.007360995,0.0073562316
0.020868715,0.020861883,0.46302545,0.18739435,0.020839823,0.02084232,0.020836446,0.245331
0.21298397,0.5777077,0.0032952537,0.0032943136,0.0032924085,0.0032923964,0.19283761,0.0032963147
0.3528726,0.0043163993,0.0043213093,0.6212208,0.004317393,0.004319097,0.0043128263,0.004319573
0.0039079865,0.0039089643,0.003907645,0.9726367,0.0039143176,0.0039086863,0.0039075497,0.0039081443
0.012510462,0.012511835,0.271091,0.0125028,0.012505624,0.65386105,0.012503052,0.012514135
0.001203614,0.31514058,0.0012035221,0.3680911,0.31074947,0.001203301,0.001204108,0.001204263
0.015643992,0.015661038,0.015636401,0.890506,0.015648067,0.015627258,0.015636623,0.015640615
0.017882053,0.01787365,0.017875705,0.017865097,0.01786206,0.87490153,0.017861465,0.017878473
0.020840071,0.020857599,0.020866863,0.020841127,0.020833893,0.8540581,0.020838954,0.020863434
0.015670763,0.015641248,0.42551863,0.015625672,0.01562555,0.015663452,0.0156319,0.48062277
0.4557518,0.5275554,0.0027816067,0.0027814643,0.002780345,0.0027829038,0.0027834866,0.0027830203
0.041669387,0.70822036,0.041669387,0.041669384,0.041669384,0.041763317,0.041669387,0.041669384
0.697563,0.0069507733,0.006953651,0.0069528804,0.006958266,0.2607152,0.0069525186,0.006953762
0.5487352,0.0035783832,0.003574254,0.0035800063,0.003579564,0.0035742274,0.0035808505,0.42979744
0.0113854995,0.92031837,0.011407539,0.011375585,0.011388745,0.011372664,0.011378897,0.01137273
0.005214754,0.64668655,0.3220145,0.0052193305,0.005220008,0.005216458,0.005214412,0.0052139605
0.00481158,0.0048197163,0.0048136665,0.1720912,0.42396966,0.004821348,0.0048124106,0.3798604
0.025000513,0.02500757,0.8249608,0.025003785,0.025001768,0.025005901,0.025000513,0.025019158
0.031250287,0.031254824,0.031254727,0.031281978,0.28025892,0.5321924,0.031250253,0.03125655
0.017888224,0.017871099,0.5756649,0.01787381,0.017863395,0.017888267,0.31707475,0.017875547
0.008931249,0.9374109,0.008938515,0.0089331325,0.0089330515,0.008975362,0.008932672,0.008945084
0.45614186,0.39374575,0.025009822,0.025008209,0.025008276,0.025049986,0.025006704,0.025029412
0.013902462,0.90262955,0.013900881,0.013914599,0.013899445,0.013930054,0.013906094,0.013916864
0.020859178,0.020880232,0.020848326,0.0208555,0.020857388,0.02084447,0.020836396,0.8540185
0.24619201,0.017868957,0.01786228,0.01787873,0.19466223,0.01786987,0.4698001,0.017865827
0.025011722,0.025008556,0.8249279,0.025002165,0.02500276,0.025017668,0.025009142,0.02502005
0.01250727,0.012506939,0.40281156,0.012510163,0.3555049,0.012524578,0.17912114,0.012513425
0.002234934,0.43309718,0.0022369425,0.0022360708,0.18658227,0.0022349562,0.0022366005,0.369141
0.010420565,0.010433963,0.9269577,0.010437534,0.0104769515,0.010421523,0.010424097,0.010427609
0.007817635,0.87934744,0.00782123,0.07372605,0.007818919,0.007816696,0.0078250365,0.007826986
0.0020517125,0.0020507874,0.0020522384,0.7823648,0.20532565,0.0020515646,0.0020508613,0.0020524038
0.0059602354,0.0059597804,0.0059542605,0.68988764,0.27437037,0.0059567518,0.005955424,0.0059554903
0.013893113,0.0138945,0.90270996,0.013901627,0.013902385,0.013890308,0.013903672,0.013904422
0.01137164,0.0113761015,0.5212946,0.19402146,0.01137981,0.011377498,0.0113668,0.2278121
0.0065825866,0.0065890118,0.006586786,0.0065899054,0.3810145,0.0065819095,0.0065853978,0.57946986
0.007817108,0.007821869,0.007819227,0.00782073,0.007819192,0.9452655,0.007812762,0.00782363
0.20783302,0.0046372274,0.14847347,0.0046397755,0.24380621,0.0046358826,0.004632415,0.38134202
0.062513396,0.06251339,0.0625134,0.06251339,0.06251339,0.0625134,0.06251342,0.56240624
0.020854555,0.020866236,0.22030178,0.020840883,0.020858081,0.65460074,0.02083749,0.02084019
0.0014391713,0.0014391855,0.0014382667,0.33166793,0.36852634,0.0014396639,0.0014378977,0.2926115
0.32538167,0.641952,0.0054454333,0.0054456983,0.005438959,0.005444212,0.005448102,0.0054439725
0.009629959,0.3187381,0.009638117,0.27527556,0.009625488,0.3578373,0.0096255075,0.009629949
0.020866353,0.8539741,0.02084228,0.020852191,0.020843865,0.020915141,0.020835992,0.02087009
0.005008594,0.0050062607,0.0050119706,0.07671524,0.005014056,0.0050127944,0.005002017,0.89322907
0.010438403,0.010424291,0.23104595,0.010425306,0.010430184,0.22203904,0.4947603,0.010436497
0.0073609026,0.0073564104,0.0073560323,0.0073649357,0.8152233,0.07193249,0.076048516,0.007357451
0.015627226,0.015637297,0.015630413,0.015630217,0.015644345,0.015650064,0.015667193,0.89051324
0.020841168,0.020866653,0.020841554,0.8540253,0.020847457,0.020877494,0.0208476,0.020852797
0.008937104,0.008950187,0.0089499615,0.008939932,0.00893699,0.3525751,0.081027366,0.5216834
0.011373592,0.41095713,0.011379973,0.011376928,0.011376645,0.28433368,0.24781972,0.0113822995
0.004314835,0.81555796,0.0043151197,0.1585451,0.0043192906,0.0043161805,0.004313624,0.0043178876
0.0032928796,0.40988034,0.0032908148,0.5703626,0.0032944682,0.0032940384,0.003292309,0.0032925208
0.0034781953,0.003474839,0.0034741652,0.346911,0.63223994,0.0034724518,0.003475309,0.0034741126
0.0009929085,0.0009931682,0.0009930581,0.37777042,0.616272,0.0009926537,0.0009929531,0.0009928911
0.010426483,0.010428415,0.010432941,0.9270024,0.010422304,0.010428252,0.010421964,0.010437279
0.0059631895,0.0059542065,0.00595348,0.005958672,0.005957192,0.005957009,0.9582976,0.0059586386
0.00086924236,0.095835194,0.0008697565,0.8989498,0.00086913805,0.00086929253,0.000868738,0.0008687896
0.912427,0.012509172,0.012505312,0.012517505,0.012522159,0.012508966,0.01250425,0.012505576
0.0025554642,0.0025555263,0.0025549892,0.42845628,0.456977,0.0025539345,0.0025555016,0.10179132
0.008939964,0.008935406,0.008944043,0.0089385845,0.008953211,0.008939288,0.00893126,0.9374183
0.010424124,0.010425264,0.010418355,0.010429991,0.9270407,0.0104172,0.010421617,0.010422772
0.007818839,0.007818475,0.007819264,0.007831189,0.00782231,0.007819037,0.007814071,0.9452568
0.12699075,0.004635787,0.004634488,0.0046366625,0.19330314,0.0046362286,0.0046401587,0.6565228
0.0014721472,0.36942396,0.0014717517,0.6217422,0.0014738281,0.0014719137,0.0014722547,0.0014720015
0.0046346397,0.004632228,0.004630297,0.96757567,0.004635799,0.004630124,0.0046301293,0.004631118
0.0050121513,0.22492306,0.005003172,0.24227804,0.5077654,0.0050028544,0.0050078453,0.005007456
0.008935015,0.76263803,0.008939965,0.008938607,0.008940266,0.008931874,0.008931887,0.18374431
0.0033840633,0.97632414,0.0033823182,0.0033829836,0.0033811978,0.0033829827,0.003379343,0.0033829594
0.008340224,0.008341713,0.0083371885,0.6171597,0.008340484,0.008337566,0.008339229,0.33280385
0.9513009,0.0069601177,0.0069569815,0.0069588767,0.0069507486,0.006954487,0.006959518,0.006958384
0.00781679,0.53592354,0.41716418,0.007817647,0.00781496,0.007822607,0.007816187,0.0078241
0.0054491404,0.8709446,0.005438262,0.005444009,0.005440545,0.096388005,0.005454665,0.0054407297
0.00833855,0.008341383,0.38349098,0.424255,0.0083456375,0.008338361,0.008334308,0.15055574
0.004171654,0.004174656,0.0041694283,0.0041714674,0.9292294,0.0041675856,0.004179919,0.04573588
0.0020513337,0.0020508603,0.002049765,0.0020527218,0.98564184,0.002052472,0.002050311,0.0020506864
0.03130837,0.5589073,0.031356916,0.031294625,0.031307455,0.25325274,0.0312832,0.03128944
0.010427283,0.010427771,0.0104318,0.010423488,0.38912103,0.010441955,0.010422352,0.5483043
0.017867794,0.01787465,0.017867975,0.16555357,0.017865218,0.017887982,0.01786351,0.7272193
0.031259514,0.03126039,0.031264093,0.031251118,0.031251382,0.78119177,0.031251125,0.0312706
0.0104275765,0.010423848,0.0104241995,0.010423095,0.010421367,0.01042648,0.1307652,0.8066882
0.0059589664,0.005962396,0.00596201,0.005956152,0.0059552197,0.005969484,0.0059583625,0.9582774
0.0031309961,0.58325696,0.062343296,0.33874843,0.0031324313,0.0031273973,0.0031320835,0.0031283852
0.0125150625,0.012515616,0.012508722,0.012505928,0.012505995,0.55972743,0.36520183,0.012519359
0.6350296,0.0044714347,0.0044685244,0.004467132,0.3381446,0.0044723586,0.004472578,0.0044737584
0.025001395,0.025007838,0.02500352,0.025024416,0.24011081,0.6098302,0.025013266,0.025008569
0.9124004,0.012511617,0.012521679,0.012522886,0.012516172,0.012500873,0.012505064,0.012521272
0.013924315,0.629852,0.013915932,0.2866962,0.013903734,0.013904229,0.013896568,0.013907002
0.541897,0.0069538625,0.006948786,0.006953255,0.0069512893,0.0069467328,0.41639674,0.00695228
0.02084049,0.020894183,0.020873176,0.020834792,0.020834662,0.020835903,0.4019609,0.4729259
0.017863281,0.017895488,0.017861275,0.874865,0.017874261,0.017892634,0.017875213,0.017872853
0.007837147,0.0078261485,0.007814124,0.94524497,0.007825931,0.0078134015,0.007822344,0.007815927
0.012522531,0.73241425,0.012512973,0.012508041,0.012521238,0.19250281,0.012504055,0.012514135
0.009631192,0.009626024,0.0096227545,0.009635375,0.52668476,0.41552475,0.0096480185,0.009627144
0.01786331,0.017869398,0.017869107,0.017864399,0.017862748,0.017873693,0.017859519,0.87493783
0.0052151885,0.005219311,0.005215559,0.11320244,0.005211968,0.005213829,0.0052091586,0.85551256
0.020837547,0.02084418,0.85407585,0.020837354,0.020842865,0.020846473,0.020842487,0.020873297
0.02500844,0.025009802,0.6212002,0.025001457,0.02501353,0.025068818,0.22865486,0.025042934
0.011382926,0.011377114,0.11582512,0.011395567,0.011379637,0.011373719,0.011366223,0.81589967
0.82488847,0.025001721,0.025001742,0.025001725,0.025022527,0.025001725,0.025077986,0.025004141
0.35567698,0.015670672,0.16700296,0.015642375,0.015631858,0.015651902,0.01563748,0.39908573
0.011378407,0.28037757,0.110600926,0.0113693,0.011373477,0.011375163,0.011372902,0.5521523
0.0078158,0.00781989,0.007816108,0.007826751,0.94527483,0.007813163,0.00781607,0.007817421
0.005959194,0.0059669344,0.0059638233,0.005960539,0.28426185,0.373304,0.05674186,0.26184177
0.001406506,0.17907086,0.0014054707,0.09595647,0.71794415,0.0014051724,0.0014056624,0.0014057336
0.025005301,0.025039306,0.025005208,0.025010975,0.025053112,0.02508702,0.025054986,0.82474405
0.003131632,0.003129568,0.05616147,0.0031291884,0.3582983,0.0031279873,0.0031278792,0.56989396
0.041671038,0.04167568,0.04167104,0.37492475,0.04167103,0.37504426,0.04167104,0.041671205
0.2821892,0.010429673,0.0104384255,0.0104358215,0.010443892,0.01042783,0.01042268,0.6552125
0.0065859333,0.38964215,0.17397775,0.0065852706,0.006583918,0.4034477,0.0065845116,0.006592766
0.00735738,0.45569277,0.0073550656,0.0073631206,0.00736218,0.0073575685,0.41768557,0.08982632
0.025003346,0.025032263,0.025000976,0.025000973,0.025006996,0.8249185,0.025000976,0.02503595
0.0027809406,0.0027810812,0.0027816133,0.7828543,0.0027836498,0.002782816,0.0027797567,0.20045584
0.0012783211,0.0012775706,0.0012767734,0.029643402,0.7732949,0.03145976,0.16049212,0.0012771293
0.025054453,0.025028968,0.8247467,0.025013274,0.025025453,0.025064213,0.025035504,0.025031377
0.013905453,0.013908466,0.013912289,0.01391343,0.5621253,0.35433865,0.0139788315,0.013917581
0.47473264,0.020845205,0.02085065,0.020875614,0.020847486,0.40014526,0.020852484,0.020850686
0.015627582,0.71578646,0.19035915,0.015643902,0.015630014,0.015665304,0.01564106,0.01564656
0.005222488,0.348605,0.005219372,0.0052190153,0.6200929,0.0052146222,0.0052110907,0.005215471
0.009620782,0.009636164,0.9326315,0.009621314,0.009626806,0.009620665,0.0096190525,0.009623719
0.0035770976,0.0035803313,0.23186642,0.0035774943,0.21895057,0.5312939,0.0035750763,0.0035790289
0.013899932,0.013903929,0.26191136,0.013893222,0.013894764,0.013900359,0.013896883,0.6546995
0.031257838,0.031283267,0.031379823,0.031254236,0.031250518,0.78101367,0.031251773,0.03130888
0.09869018,0.008935422,0.8477065,0.008929611,0.008929922,0.008937216,0.0089302305,0.008940904
0.02083733,0.020847537,0.020846646,0.020837493,0.020844793,0.65788746,0.020841016,0.21705768
0.78107786,0.031269375,0.031251106,0.031265557,0.03126626,0.031251106,0.03135076,0.031267982
